X,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Log_Sale_Price,dist_HS,dist_MS,dist_PreSch,dist_ES_Sawyer,dist_ES_Mitchell,dist_ES_Meeker,dist_ES_Fellows,dist_ES_Edwards,Neighborhood_Abbr,"Developed, Open Space 300m","Developed, Low Intensity 300m","Developed, Medium Intensity 300m","Developed, High Intensity 300m",Deciduous Forest 300m,Mixed Forest 300m,Pasture/Hay 300m,Woody Wetlands 300m,Cultivated Crops 300m,Open Water 300m,Grassland/Herbaceous 300m,Emergent Herbaceous Wetlands 300m,Barren Land 300m,Evergreen Forest 300m,Shrub/Scrub 300m,geometry...99,Open Water 600m,"Developed, Open Space 600m","Developed, Low Intensity 600m","Developed, Medium Intensity 600m","Developed, High Intensity 600m",Deciduous Forest 600m,Mixed Forest 600m,Pasture/Hay 600m,Cultivated Crops 600m,Woody Wetlands 600m,Emergent Herbaceous Wetlands 600m,Grassland/Herbaceous 600m,Barren Land 600m,Evergreen Forest 600m,Shrub/Scrub 600m,geometry...115,Open Water 1000m,"Developed, Open Space 1000m","Developed, Low Intensity 1000m","Developed, Medium Intensity 1000m","Developed, High Intensity 1000m",Deciduous Forest 1000m,Mixed Forest 1000m,Grassland/Herbaceous 1000m,Pasture/Hay 1000m,Cultivated Crops 1000m,Woody Wetlands 1000m,Emergent Herbaceous Wetlands 1000m,Barren Land 1000m,Evergreen Forest 1000m,Shrub/Scrub 1000m,geometry...131
935,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1612,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,561,561,GasA,Typical,Y,SBrkr,561,668,1229,0,0,1,1,2,1,5,Typ,1,Attchd,Fin,2,462,Typical,Paved,154,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,7,2009,WD ,Normal,121000,5.08278537031645,3509.33947782747,2161.48379786392,5062.95173262712,3754.48322483149,4269.35164740234,4379.08471292152,3986.79322521845,3346.71250933619,Blueste,0.19722222222222222,0.35833333333333334,0.19722222222222222,0.025,0.14444444444444443,0.008333333333333333,0.06944444444444445,0,0,0,0,0,0,0,NA,"c(-93.645743, 42.009489)",0,0.2038404726735598,0.2946824224519941,0.1344165435745938,0.03988183161004431,0.13737075332348597,0.013293943870014771,0.11225997045790251,0.0568685376661743,0,0,0.007385524372230428,0,0,0,"c(-93.645743, 42.009489)",0,0.21428571428571427,0.2718631178707224,0.1694731124388919,0.0334057577403585,0.09288430200977729,0.017381857686040194,0.027430744160782183,0.13335143943508962,0.039923954372623575,0,0,0,0,0,"c(-93.645743, 42.009489)"
936,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,24,1300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,Two_Story,Above_Average,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,276,561,GasA,Typical,Y,SBrkr,561,668,1229,0,0,1,1,2,1,5,Typ,1,Attchd,Fin,2,462,Typical,Paved,150,0,0,0,0,0,No_Pool,Good_Privacy,None,0,5,2009,WD ,Normal,124000,5.09342168516223,3509.33947782747,2161.48379786392,5062.95173262712,3754.48322483149,4269.35164740234,4379.08471292152,3986.79322521845,3346.71250933619,Blueste,0.19722222222222222,0.35833333333333334,0.19722222222222222,0.025,0.14444444444444443,0.008333333333333333,0.06944444444444445,0,0,0,0,0,0,0,NA,"c(-93.645743, 42.009489)",0,0.2038404726735598,0.2946824224519941,0.1344165435745938,0.03988183161004431,0.13737075332348597,0.013293943870014771,0.11225997045790251,0.0568685376661743,0,0,0.007385524372230428,0,0,0,"c(-93.645743, 42.009489)",0,0.21428571428571427,0.2718631178707224,0.1694731124388919,0.0334057577403585,0.09288430200977729,0.017381857686040194,0.027430744160782183,0.13335143943508962,0.039923954372623575,0,0,0,0,0,"c(-93.645743, 42.009489)"
937,Split_or_Multilevel,Residential_Low_Density,0,13607,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,SLvl,Above_Average,1986,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,242,Good,CBlock,Typical,No,ALQ,1,Unf,0,118,572,GasA,Good,Y,SBrkr,1182,800,1982,1,0,2,1,3,1,6,Typ,1,BuiltIn,Fin,2,501,Typical,Paved,400,112,0,0,0,0,No_Pool,No_Fence,Shed,1500,4,2009,WD ,Normal,208000,5.31806333496276,3368.17462207042,2211.14003416439,4916.27869728271,3714.85864006287,4272.73994993811,4233.24194582324,3841.39342110431,3395.44761750375,Crawford,0.21487603305785125,0.45454545454545453,0.19559228650137742,0.013774104683195593,0.03856749311294766,0,0.08264462809917356,0,0,0,0,0,0,0,NA,"c(-93.644864, 42.010636)",0,0.222140221402214,0.3328413284132841,0.11881918819188192,0.03837638376383764,0.11734317343173432,0.015498154981549815,0.1033210332103321,0.04870848708487085,0,0,0.002952029520295203,0,0,0,"c(-93.644864, 42.010636)",0,0.212483039348711,0.2865671641791045,0.17720488466757123,0.04667571234735414,0.08005427408412483,0.015739484396200813,0.028222523744911805,0.12238805970149254,0.030664857530529173,0,0,0,0,0,"c(-93.644864, 42.010636)"
938,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17597,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Excellent,1971,2009,Hip,CompShg,BrkFace,BrkFace,None,0,Good,CBlock,Typical,No,GLQ,3,ALQ,419,581,1803,GasA,Typical,Y,SBrkr,2365,0,2365,1,0,2,0,3,1,7,Min1,2,Attchd,Fin,2,551,Typical,Paved,200,144,0,0,0,0,No_Pool,Good_Privacy,None,0,7,2009,WD ,Normal,315000,5.4983105537896,3260.41144182294,2309.69102371062,4790.95851621261,3735.8776750526,4227.41187582446,4098.7860180646,3722.08359808363,3491.51299824253,Crawford,0.24233983286908078,0.5487465181058496,0.12256267409470752,0.002785515320334262,0,0,0.08356545961002786,0,0,0,0,0,0,0,NA,"c(-93.643539, 42.01141)",0,0.23952975753122704,0.35121234386480527,0.1366642174871418,0.041146216017634095,0.08596620132255695,0.00881704628949302,0.09625275532696546,0.034533431300514325,0,0,0.005878030859662013,0,0,0,"c(-93.643539, 42.01141)",0,0.20690592713431213,0.29608482871125613,0.19086460032626426,0.06661228928765633,0.06851549755301795,0.012234910277324634,0.02773246329526917,0.10766721044045677,0.023382272974442633,0,0,0,0,0,"c(-93.643539, 42.01141)"
939,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,21695,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Crawford,Norm,Norm,OneFam,One_Story,Excellent,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260,Good,CBlock,Typical,No,GLQ,3,Unf,0,72,880,GasA,Excellent,Y,SBrkr,1680,0,1680,1,0,2,0,3,1,5,Typ,1,Attchd,Fin,2,540,Typical,Paved,292,44,0,182,0,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,222000,5.34635297445064,3515.40756155473,2314.98599792194,5034.80425546559,3886.39709572512,4121.13033491429,4324.79424981237,3971.97405062241,3500.1711828993,Crawford,0.18282548476454294,0.37119113573407203,0.12465373961218837,0.00554016620498615,0.21606648199445982,0.008310249307479225,0.04709141274238227,0,0.0443213296398892,0,0,0,0,0,NA,"c(-93.643947, 42.009134)",0,0.22304283604135894,0.31388478581979323,0.1358936484490399,0.03471196454948301,0.13367799113737075,0.0155096011816839,0.07533234859675036,0.0568685376661743,0,0,0.011078286558345642,0,0,0,"c(-93.643947, 42.009134)",0,0.2102411270658358,0.28420482254131674,0.19208886480628556,0.04199403955567597,0.08723923056082362,0.017610403684638308,0.02302898943375779,0.12246003793010024,0.02113248442156597,0,0,0,0,0,"c(-93.643947, 42.009134)"
940,Two_Story_1945_and_Older,Residential_Medium_Density,59,10690,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Good,1920,1997,Hip,CompShg,VinylSd,VinylSd,None,0,Good,CBlock,Fair,No,Rec,6,Unf,0,216,672,GasA,Good,Y,FuseA,672,672,1344,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,468,Fair,Paved,0,128,218,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,147000,5.16731733474818,2111.80555986237,3945.60771849937,3114.87859307961,4458.6259598308,4127.76797829563,2241.15584155436,2247.10227533376,5036.48116891674,Iowa_DOT_a,0.07756232686980609,0.43213296398891965,0.29916897506925205,0.19113573407202217,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.62529, 42.022721)",0.003687315634218289,0.15855457227138642,0.26991150442477874,0.24705014749262535,0.22935103244837757,0.011061946902654867,0.003687315634218289,0.0029498525073746312,0,0.07227138643067847,0.0014749262536873156,0,0,0,0,"c(-93.62529, 42.022721)",0.001898562516951451,0.1562245728234337,0.23379441280173582,0.23162462706807702,0.19528071602929212,0.007051803634391104,0.0032546786004882017,0.011391375101708706,0.05370219690805533,0,0.1027935991320857,0.0027122321670735015,2.7122321670735016e-4,0,0,"c(-93.62529, 42.022721)"
941,Two_Story_1945_and_Older,Residential_Medium_Density,50,8660,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Above_Average,1900,1993,Gambrel,CompShg,AsbShng,AsbShng,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,760,760,GasA,Excellent,N,SBrkr,928,928,2168,0,0,2,0,5,1,11,Typ,0,Detchd,Unf,2,576,Typical,Paved,467,160,78,0,0,0,No_Pool,No_Fence,None,0,12,2009,WD ,Normal,123000,5.0899051114394,2199.42946520443,3785.68311819355,3281.13097312063,4379.42027895156,4067.97772111076,2425.85223041309,2381.87980675907,4888.45082269318,Iowa_DOT_a,0.17403314917127072,0.4972375690607735,0.2541436464088398,0.055248618784530384,0,0.0027624309392265192,0.0027624309392265192,0.013812154696132596,0,0,0,0,0,0,NA,"c(-93.626839, 42.021425)",0.0051508462104488595,0.18984547461368653,0.2788815305371597,0.2332597498160412,0.17218543046357615,0.01177336276674025,0.003679175864606328,0.01545253863134658,0,0.08830022075055188,0.0014716703458425313,0,0,0,0,"c(-93.626839, 42.021425)",0.0019021739130434783,0.17472826086956522,0.20516304347826086,0.23097826086956522,0.19266304347826088,0.007065217391304348,0.003260869565217391,0.01141304347826087,0.07010869565217391,0,0.09891304347826087,0.003532608695652174,2.717391304347826e-4,0,0,"c(-93.626839, 42.021425)"
942,Two_Story_1945_and_Older,Residential_Medium_Density,60,6402,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Average,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0,Typical,PConc,Typical,Mn,Unf,7,Unf,0,596,596,GasA,Typical,N,SBrkr,596,596,1192,0,0,1,0,3,1,6,Typ,0,Detchd,Unf,1,189,Fair,Dirt_Gravel,0,0,137,0,0,0,No_Pool,Good_Wood,None,0,7,2009,WD ,Normal,78000,4.89209460269048,2226.76800833875,3913.96523848368,3238.32821794649,4494.52541859625,4019.13765880132,2356.31695416095,2371.65390573146,5017.21156925396,Iowa_DOT_a,0.08011049723756906,0.4171270718232044,0.3314917127071823,0.1712707182320442,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.625299, 42.021596)",0.005154639175257732,0.1723122238586156,0.2533136966126657,0.24374079528718703,0.2341678939617084,0.011782032400589101,0.003681885125184094,0.007363770250368188,0,0.06701030927835051,0.0014727540500736377,0,0,0,0,"c(-93.625299, 42.021596)",0.0019021739130434783,0.1733695652173913,0.2095108695652174,0.2220108695652174,0.19728260869565217,0.007065217391304348,0.003260869565217391,0.01141304347826087,0.07065217391304347,0,0.09945652173913043,0.0038043478260869567,2.717391304347826e-4,0,0,"c(-93.625299, 42.021596)"
943,One_and_Half_Story_Finished_All_Ages,C_all,105,8470,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,Iowa_DOT_and_Rail_Road,Feedr,Feedr,OneFam,One_and_Half_Fin,Poor,1915,1982,Hip,CompShg,Plywood,Plywood,None,0,Fair,CBlock,Fair,No,Unf,7,Unf,0,1013,1013,GasA,Typical,N,SBrkr,1013,0,1526,0,0,1,0,2,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Dirt_Gravel,0,0,156,0,0,0,No_Pool,Minimum_Privacy,None,0,10,2009,ConLD,Abnorml,85000,4.92941892571429,2700.3691815596,4564.40301143834,3350.79601747827,5204.72023355456,3574.64494865766,2338.6192607811,2681.44222526192,5689.94458874312,Iowa_DOT_a,0.014005602240896359,0.14565826330532214,0.42857142857142855,0.4117647058823529,0,0,0,0,0,0,0,0,0,0,NA,"c(-93.616895, 42.020184)",0,0.031899109792284865,0.07418397626112759,0.29376854599406527,0.46735905044510384,0.002967359050445104,0.0051928783382789315,0.05415430267062315,0,0.057863501483679525,0.012611275964391691,0,0,0,0,"c(-93.616895, 42.020184)",0.005691056910569106,0.13306233062330625,0.15257452574525746,0.2588075880758808,0.3154471544715447,0.002981029810298103,0.001897018970189702,0,0.04173441734417344,0.00975609756097561,0.06856368563685637,0.00894308943089431,5.420054200542005e-4,0,0,"c(-93.616895, 42.020184)"
944,One_Story_1945_and_Older,C_all,60,10200,Pave,Gravel,Regular,Lvl,AllPub,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Above_Average,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0,Typical,BrkTil,Typical,No,Unf,7,Unf,0,572,572,GasA,Fair,N,FuseP,572,0,572,0,0,1,0,2,1,4,Typ,0,Detchd,Unf,1,200,Typical,Dirt_Gravel,0,0,72,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,75000,4.8750612633917,2789.32622192876,4683.61198495837,3378.50384763652,5329.2764100475,3511.97042891595,2350.40488919151,2745.29986117013,5811.69051661594,Iowa_DOT_a,0.022222222222222223,0.18888888888888888,0.4888888888888889,0.29444444444444445,0,0,0.005555555555555556,0,0,0,0,0,0,0,NA,"c(-93.615395, 42.020002)",0,0.028634361233480177,0.07856093979441997,0.28928046989721,0.47283406754772395,0.0022026431718061676,0.005139500734214391,0.055800293685756244,0,0.05286343612334802,0.014684287812041116,0,0,0,0,"c(-93.615395, 42.020002)",0.0056941431670282,0.1109002169197397,0.12662689804772234,0.2697939262472885,0.32483731019522777,0.002982646420824295,0.001898047722342733,0,0.04202819956616052,0.038232104121475055,0.06426247288503253,0.01220173535791757,5.422993492407809e-4,0,0,"c(-93.615395, 42.020002)"
945,One_Story_PUD_1946_and_Newer,Residential_Medium_Density,44,3843,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,Inside,Mod,Crawford,Norm,Norm,TwnhsE,One_Story,Average,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,174,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,120,1596,GasA,Excellent,Y,SBrkr,1648,0,1648,1,1,2,0,2,1,5,Typ,1,Attchd,Fin,2,482,Typical,Paved,162,53,0,153,0,0,No_Pool,No_Fence,None,0,6,2009,New,Partial,230000,5.36172783601759,3832.70039676523,4560.08475682181,4631.15413230036,5736.78197691373,2414.96812096551,3613.65435360873,3914.96034604048,5742.67931362674,Crawford,0.1977715877437326,0.0947075208913649,0.3286908077994429,0.22841225626740946,0,0.005571030640668524,0.03064066852367688,0,0.0807799442896936,0.027855153203342618,0,0.002785515320334262,0.002785515320334262,0,NA,"c(-93.6165709, 42.008683)",0.020694752402069475,0.21877309682187732,0.11677753141167775,0.25203252032520324,0.1581670362158167,0,0.0014781966001478197,0.031781226903178125,0.15077605321507762,0.0450849963045085,0.0014781966001478197,0,0.0029563932002956393,0,0,"c(-93.6165709, 42.008683)",0.011391375101708706,0.1752101979929482,0.14917276918904257,0.23569297531868727,0.13696772443721184,0.0027122321670735015,0.0024410089503661514,0,0.08597775969622999,0.10794684024952536,0.07133170599403309,0.01790073230268511,0.0032546786004882017,0,0,"c(-93.6165709, 42.008683)"
946,One_Story_1945_and_Older,I_all,109,21780,Grvl,No_Alley_Access,Regular,Lvl,NoSewr,Inside,Gtl,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_Story,Below_Average,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Fair,CBlock,No_Basement,No_Basement,No_Basement,5,No_Basement,0,0,0,GasA,Typical,N,FuseA,810,0,810,0,0,1,0,1,1,4,Min1,0,Detchd,Unf,1,280,Typical,Dirt_Gravel,119,24,0,0,0,0,No_Pool,No_Fence,None,0,3,2009,ConLD,Normal,57625,4.7606109383977,4604.3691176041,6894.50942099769,4354.72133016346,7548.8649331439,3291.72825972588,3325.6967452664,4275.59623138299,8042.86523433585,Iowa_DOT_a,0.09695290858725762,0.19113573407202217,0.27146814404432135,0.15789473684210525,0.027700831024930747,0.008310249307479225,0.030470914127423823,0,0.04709141274238227,0,0.16897506925207756,0,0,0,NA,"c(-93.588227, 42.0183)",0.0073475385745775165,0.05290227773695812,0.115356355620867,0.2505510653930933,0.1080088170462895,0.008082292432035268,0.0029390154298310064,0.014695077149155033,0.3600293901542983,0.010286554004408524,0.01322556943423953,0.055841293166789124,7.347538574577516e-4,0,0,"c(-93.588227, 42.0183)",0.02761982128350934,0.079339290549688607,0.132412672623883,0.22962361223937178,0.08773354995938261,0.007581911724884917,0.001083130246412131,0.025724343352288112,0.037909558624424584,0.3192526401299756,0.020308692120227456,0.030869212022745736,5.415651232060655e-4,0,0,"c(-93.588227, 42.0183)"
947,Two_Story_1946_and_Newer,Residential_Low_Density,75,10125,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Average,2000,2001,Gable,CompShg,CemntBd,CmentBd,None,0,Typical,PConc,Typical,No,ALQ,1,BLQ,250,412,1107,GasA,Excellent,Y,SBrkr,1040,1012,2052,0,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,3,642,Typical,Paved,210,91,0,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Normal,251000,5.39967372148104,5360.00794727193,5635.53696563351,6018.83283575274,7114.29213496063,879.818216916751,4958.08515123258,5400.95044671703,6811.11147685605,Mitchell,0.08888888888888889,0.14722222222222223,0.35833333333333334,0.058333333333333334,0,0,0.05277777777777778,0.016666666666666666,0.10277777777777777,0,0.175,0,0,0,NA,"c(-93.606944, 41.996888)",0,0.11609110947832477,0.21675238795003673,0.23218221895664953,0.115356355620867,0,0,0.09478324761204997,0.10506980161645849,0.01763409257898604,0,0.10213078618662748,0,0,0,"c(-93.606944, 41.996888)",0,0.14111261872455902,0.18453188602442333,0.15495251017639078,0.0683853459972863,0,0,0.0412483039348711,0.19131614654002713,0.17503392130257803,0.037991858887381276,0.005427408412483039,0,0,0,"c(-93.606944, 41.996888)"
948,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,48,12822,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_and_Half_Fin,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,83,1434,GasA,Excellent,Y,SBrkr,1518,631,2149,1,0,1,1,1,1,6,Typ,1,Attchd,RFn,2,670,Typical,Paved,168,43,0,0,198,0,No_Pool,No_Fence,None,0,8,2009,WD ,Abnorml,239686,5.37964266774115,5370.44428736691,5619.41085730008,6038.55752562135,7107.54366035358,874.598833062156,4978.94097559574,5415.56994629568,6794.21431788956,Mitchell,0.0886426592797784,0.1523545706371191,0.37950138504155123,0.08310249307479224,0,0,0.0443213296398892,0.01662049861495845,0.08033240997229917,0,0.15512465373961218,0,0,0,NA,"c(-93.607252, 41.996672)",0,0.11479028697571744,0.2185430463576159,0.22737306843267108,0.10669610007358352,0,0,0.1111111111111111,0.10963944076526858,0.012509197939661517,0,0.09933774834437085,0,0,0,"c(-93.607252, 41.996672)",0,0.14243162740319523,0.18711075006769565,0.15488762523693475,0.06823720552396426,0,0,0.041158949363660984,0.19225561873815325,0.17167614405632278,0.03628486325480639,0.005957216355266721,0,0,0,"c(-93.607252, 41.996672)"
949,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43,12118,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,One_Story,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,108,Typical,PConc,Typical,Mn,Unf,7,Unf,0,1710,1710,GasA,Excellent,Y,SBrkr,1710,0,1710,0,0,2,0,3,1,7,Typ,1,Attchd,Fin,2,550,Typical,Paved,100,48,0,0,180,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,240000,5.38021124171161,5332.88095446567,5618.48651720162,5991.98152245751,7091.92334173335,906.3377037382,4931.44982518023,5373.64786392772,6794.58100621092,Mitchell,0.08333333333333333,0.14444444444444443,0.3472222222222222,0.05555555555555555,0,0,0.058333333333333334,0.016666666666666666,0.1111111111111111,0,0.18333333333333332,0,0,0,NA,"c(-93.607055, 41.997119)",0,0.10611643330876934,0.2092851879145173,0.23581429624170966,0.12527634487840825,0,0,0.09801031687546058,0.10685335298452468,0.016212232866617538,0,0.10243183492999262,0,0,0,"c(-93.607055, 41.997119)",0,0.13994565217391305,0.18505434782608696,0.1578804347826087,0.06983695652173913,0,0,0.041304347826086954,0.19021739130434784,0.17282608695652174,0.03777173913043478,0.005163043478260869,0,0,0,"c(-93.607055, 41.997119)"
950,Two_Story_1946_and_Newer,Residential_Low_Density,71,12209,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,Mitchell,Norm,Norm,OneFam,Two_Story,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,114,804,GasA,Excellent,Y,SBrkr,804,1157,1961,1,0,2,1,3,1,7,Typ,1,BuiltIn,Fin,2,560,Typical,Paved,125,192,0,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,215000,5.3324384599156,5629.90962870692,5942.79287228596,6230.68133192234,7428.52755126949,607.145184342709,5161.80238124294,5648.49798642045,7116.56831297979,Mitchell,0.20555555555555555,0.42777777777777776,0.25555555555555554,0,0,0,0.016666666666666666,0.016666666666666666,0.008333333333333333,0,0.06944444444444445,0,0,0,NA,"c(-93.603717, 41.99539)",0,0.13612950699043413,0.22958057395143489,0.20088300220750552,0.03090507726269316,0,0,0.044885945548197206,0.2141280353200883,0.05077262693156733,0.0051508462104488595,0.0875643855776306,0,0,0,"c(-93.603717, 41.99539)",5.415651232060655e-4,0.1372867587327376,0.17032223124830762,0.13782832385594368,0.05578120769022475,0,0,0.05388572975900352,0.13809910641754672,0.24776604386677498,0.05117790414297319,0.007311129163281885,0,0,0,"c(-93.603717, 41.99539)"
951,Split_Foyer,Residential_Low_Density,75,9750,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Above_Average,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Av,ALQ,1,Unf,0,135,902,GasA,Excellent,Y,SBrkr,926,0,926,1,0,1,0,2,1,5,Typ,1,Attchd,Unf,1,351,Typical,Paved,319,0,0,0,0,0,No_Pool,Minimum_Privacy,None,0,4,2009,WD ,Normal,156450,5.19437556748221,5426.26438876762,5803.73543547966,6031.51498171499,7254.00283121924,811.148660301967,4964.12898104763,5444.63229556825,6981.05781420595,Mitchell,0.11634349030470914,0.21329639889196675,0.21329639889196675,0.0110803324099723,0,0,0.11080332409972299,0.027700831024930747,0.15512465373961218,0,0.1523545706371191,0,0,0,NA,"c(-93.604716, 41.997067)",0,0.1130820399113082,0.20473022912047303,0.2261640798226164,0.07760532150776053,0,0,0.05469327420546933,0.1419068736141907,0.0672579453067258,0.004434589800443459,0.11012564671101256,0,0,0,"c(-93.604716, 41.997067)",0,0.1341496598639456,0.18068027210884355,0.15401360544217688,0.06775510204081632,0,0,0.05551020408163265,0.15564625850340136,0.19374149659863946,0.051156462585034014,0.007346938775510204,0,0,0,"c(-93.604716, 41.997067)"
952,Split_Foyer,Residential_Low_Density,72,9360,Pave,No_Alley_Access,Regular,Bnk,AllPub,Inside,Gtl,Mitchell,Norm,Norm,OneFam,SFoyer,Good,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,Typical,CBlock,Typical,Av,GLQ,3,LwQ,116,0,957,GasA,Typical,Y,SBrkr,1287,0,1287,1,0,1,1,2,1,5,Typ,2,Attchd,RFn,2,541,Typical,Paved,302,39,0,0,120,0,No_Pool,Good_Wood,None,0,11,2009,WD ,Normal,173000,5.2380461031288,5434.83915157148,5821.3397517006,6034.8665982647,7269.23522970479,804.587315366306,4966.88954534376,5451.04606874352,6998.78784745468,Mitchell,0.11602209944751381,0.23204419889502761,0.20441988950276244,0,0,0,0.11602209944751381,0.03038674033149171,0.15193370165745856,0,0.14917127071823205,0,0,0,NA,"c(-93.604491, 41.997069)",0,0.11323529411764706,0.2051470588235294,0.22058823529411764,0.07058823529411765,0,0,0.05661764705882353,0.14779411764705883,0.07058823529411765,0.005147058823529412,0.11029411764705882,0,0,0,"c(-93.604491, 41.997069)",0,0.1336593317033415,0.17902743819614236,0.15294756859549036,0.06737299646835099,0,0,0.05759304536810649,0.15294756859549036,0.19641401792991034,0.05270306981798424,0.007334963325183374,0,0,0,"c(-93.604491, 41.997069)"
